P61 75 58 64 65 58 51 79 82 65 21 46 88 90 13 21 96 20 2 67 67 76 3 76 74 35 23 59 63 9 38 59 89 31 46 59 83 6 90 46 81 66 17 92 49 14 76 66 55 24 2 63 35 27 89 44 57 28 59 13 67 10 33 61 69 84 24 25 0 2 84 5 66 96 60 11 98 65 25 94 13 31 29 99 63 80 21 43 11 2 84 82 54 59 92 52 88 97 45 85 82
P62 5 61 79 90 33 26 79 92 0 96 90 68 52 3 20 94 45 67 0 68 47 21 89 35 28 14 88 60 34 59 27 98 29 18 50 80 26 29 63 96 8 55 40 3 37 94 49 95 75 93 33 56 84 49 82 85 43 29 28 71 51 66 39 35 36 55 69 70 96 20 38 19 47 82 77 96 93 57 95 50 25 22 59 64 37 6 14 21 13 79 36 68 84 32 62 8 1 0 36 20
P63 56 57 35 68 54 72 35 38 34 20 48 47 10 14 78 32 4 55 62 43 7 86 71 87 38 63 87 54 17 52 2 46 77 69 52 15 58 67 92 78 4 29 15 31 27 16 27 34 93 97 83 81 55 38 64 42 52 93 58 13 43 29 36 98 31 14 0 44 69 37 21 94 6 7 71 37 31 33 93 57 14 14 83 21 12 40 40 0 15 41 45 61 59 23 19 53 79 23 97 64
P64 80 47 45 10 79 56 40 25 16 71 61 5 64 29 0 71 58 44 5 23 87 14 59 51 65 62 24 73 89 60 6 84 26 24 0 26 77 6 26 60 50 68 21 10 60 1 80 50 59 8 77 26 71 92 87 72 70 25 97 1 67 98 91 61 4 90 99 31 42 2 27 97 24 53 34 80 33 91 60 17 51 9 21 22 51 64 87 73 30 75 4 55 13 67 8 45 44 57 99 50
P65 93 9 97 73 38 91 14 97 22 14 92 85 57 30 57 58 3 24 9 29 15 62 4 47 39 99 72 36 64 33 75 55 81 19 76 66 71 92 39 52 26 19 87 61 92 16 81 70 39 76 99 80 98 56 55 23 83 49 29 19 80 30 85 35 36 64 58 10 92 6 40 54 46 66 32 48 87 94 21 57 22 24 3 25 77 16 22 36 3 97 7 77 92 76 28 66 47 93 53 76
P66 82 65 10 20 1 69 25 57 18 32 40 55 67 33 41 5 62 76 79 3 84 78 50 81 32 90 89 56 25 56 22 13 40 94 82 65 72 76 32 49 85 47 16 26 28 71 83 48 76 62 27 41 13 82 29 37 59 36 68 29 91 97 14 69 29 13 61 47 51 36 42 23 11 90 67 24 72 41 70 88 65 48 9 33 72 62 73 54 70 86 92 67 32 64 51 21 77 37 35 60
P67 85 36 75 13 85 70 78 82 23 72 18 2 8 8 66 22 39 18 3 54 68 2 29 8 92 11 34 72 57 2 60 20 18 44 54 38 16 10 47 2 44 65 50 37 54 42 30 34 55 1 24 68 23 37 52 13 55 12 45 12 51 83 4 12 3 61 84 70 40 50 27 76 46 22 84 39 14 16 58 91 11 29 84 38 79 57 36 4 29 13 90 12 35 79 48 61 69 88 22 58
P68 66 79 72 8 46 84 57 57 50 61 10 7 38 13 80 77 90 75 52 79 31 89 79 89 38 85 83 69 12 56 24 28 46 86 73 32 87 52 68 84 77 20 98 34 7 61 67 28 65 48 67 81 33 60 84 96 21 13 19 33 54 46 39 96 90 97 77 24 20 39 52 44 2 32 46 18 28 33 49 55 12 80 24 5 90 48 59 40 65 26 0 15 61 80 63 1 54 23 39 7
P69 73 32 16 43 11 83 26 57 71 44 63 67 84 76 45 93 15 91 27 60 31 93 99 94 98 20 8 87 90 64 9 65 31 40 69 63 44 18 77 1 24 50 86 88 62 52 3 25 17 49 99 92 27 68 1 56 58 48 63 63 18 96 77 3 79 13 77 89 57 33 78 27 68 60 59 80 32 50 92 26 25 19 93 56 53 59 8 55 6 23 68 73 33 12 57 27 62 92 11 31
P70 45 97 51 59 89 14 4 67 35 77 15 3 30 30 51 49 54 38 90 16 6 47 3 75 13 96 55 48 45 83 33 84 48 54 72 35 38 24 99 99 82 88 19 6 86 54 61 47 19 3 39 5 74 44 7 34 47 32 30 75 72 9 75 24 90 23 37 96 81 59 57 39 5 91 43 74 27 7 71 88 15 66 24 69 72 80 80 51 82 36 48 54 9 64 10 14 95 58 0 2
P71 67 12 43 67 42 27 34 80 11 32 97 76 23 66 26 99 98 44 30 9 68 29 13 10 73 35 61 22 59 99 69 84 9 38 56 6 16 55 40 3 3 81 16 80 74 59 2 91 16 68 14 25 38 13 35 81 59 52 95 69 44 18 62 62 56 32 79 37 70 43 14 83 14 41 24 44 78 20 33 70 83 79 7 61 53 0 87 99 25 84 92 8 75 21 69 65 92 22 77 27
P72 95 10 82 22 39 83 79 67 90 38 14 99 54 88 86 95 88 15 53 29 92 33 44 76 54 47 14 34 60 96 68 7 10 42 86 68 4 39 24 27 62 78 60 44 97 94 60 16 22 91 78 86 77 26 68 13 26 48 14 98 73 91 6 59 37 56 67 65 36 85 57 65 30 15 81 24 53 54 13 95 34 50 25 85 49 36 28 66 62 64 80 27 29 84 85 14 48 3 80 38
P73 44 51 90 5 83 20 76 45 84 2 4 94 58 13 63 46 12 28 46 69 87 13 12 46 96 34 72 26 5 73 92 75 1 37 42 94 93 84 58 26 66 23 68 5 65 2 23 44 97 6 93 10 43 45 2 19 18 60 33 85 48 81 52 5 68 57 64 69 87 41 12 85 74 93 80 0 63 42 5 92 99 96 7 51 97 42 28 59 23 57 12 87 20 38 24 78 48 48 11 17
P74 11 73 69 44 48 44 8 29 22 96 68 61 83 29 51 29 6 2 24 54 62 62 51 1 59 27 98 52 30 15 37 31 96 46 70 41 11 48 72 23 33 16 60 95 84 81 7 25 31 31 77 89 20 23 2 5 96 5 21 78 55 79 71 48 44 55 5 7 67 39 85 8 25 16 42 36 14 66 34 27 93 10 74 83 57 88 71 47 8 50 6 82 17 9 71 18 8 91 32 86
P75 40 83 34 66 88 49 79 85 94 15 90 34 4 36 83 44 18 76 46 93 66 58 16 46 98 45 33 35 43 99 36 24 54 93 97 11 17 42 30 22 73 88 64 88 17 28 85 1 68 36 19 68 38 37 68 92 90 64 62 7 83 71 23 17 41 34 87 90 44 13 24 10 85 92 12 11 67 95 93 54 95 96 65 29 12 8 83 34 31 83 30 34 53 21 2 41 70 61 82 65
P76 43 10 0 62 76 26 8 78 11 61 73 12 65 94 8 86 58 22 68 76 33 69 80 33 96 83 90 83 42 21 37 56 96 4 65 99 97 58 38 60 85 65 80 38 58 4 76 97 28 57 20 92 86 83 36 77 58 71 17 7 28 22 64 62 56 28 55 63 79 28 33 53 38 10 35 82 93 72 7 77 22 76 75 14 2 99 6 91 72 59 60 37 49 28 61 69 88 25 25 49
P77 40 9 28 77 0 15 91 91 87 2 58 73 79 58 97 55 87 87 38 93 66 54 12 16 30 53 64 6 91 7 83 2 73 52 12 93 93 63 1 57 74 77 14 25 46 65 29 99 4 56 89 52 21 15 92 96 88 19 88 59 44 4 1 26 56 59 16 52 30 82 25 38 22 36 6 55 13 95 31 62 10 57 82 89 29 87 63 98 6 61 67 4 58 31 2 5 63 77 91 43
P78 40 52 1 94 80 68 90 5 63 59 6 65 87 28 16 9 40 45 35 8 46 57 12 1 56 84 95 78 70 39 86 4 28 33 83 96 53 81 97 76 26 0 16 39 96 14 24 73 54 54 43 42 43 95 88 96 67 96 63 54 0 84 44 40 59 81 3 80 35 59 49 92 91 0 81 12 68 97 80 80 13 70 52 55 55 4 35 18 97 43 71 91 26 56 33 78 6 44 14 19
P79 32 15 93 38 46 11 0 99 22 54 50 26 42 44 17 28 78 73 4 26 23 69 13 25 58 88 43 86 24 59 79 78 13 68 33 20 34 85 27 84 17 56 68 6 30 91 69 78 74 66 60 5 78 32 21 63 67 43 39 98 92 37 17 18 88 89 79 46 12 21 17 79 7 43 19 11 79 92 34 32 25 10 71 81 14 75 40 56 66 59 46 4 68 83 22 65 2 21 99 85
P80 69 5 32 17 73 45 29 29 95 82 34 15 24 57 24 45 58 87 37 19 41 90 62 41 63 95 59 19 8 15 41 43 74 58 8 12 16 82 29 25 87 4 29 64 62 96 87 48 83 88 27 65 36 98 17 52 38 85 7 6 77 31 13 80 8 65 54 44 48 42 22 41 79 55 7 51 82 38 65 50 52 84 33 53 68 41 38 15 98 47 35 83 86 69 51 6 30 41 84 85
P81 92 32 88 44 23 65 10 49 18 48 59 12 7 21 10 67 67 57 20 89 74 92 43 45 15 44 14 3 60 3 55 2 13 73 95 64 4 66 42 61 96 88 78 3 90 49 9 95 86 94 46 35 73 38 75 51 95 15 74 62 23 69 55 52 49 49 53 9 96 45 94 48 92 35 12 46 79 4 61 39 44 77 12 24 83 99 16 72 87 93 66 17 68 43 24 54 83 28 21 4
P82 18 59 27 67 56 75 82 73 10 47 21 53 93 11 88 5 3 92 98 24 88 33 46 87 28 11 99 80 8 43 99 65 10 85 53 58 50 26 47 98 63 98 15 3 96 46 60 98 74 98 71 92 71 67 58 78 30 50 95 37 57 41 83 35 88 19 21 72 92 41 99 88 77 56 60 29 98 29 91 46 8 1 68 64 82 82 27 63 64 41 17 32 28 37 92 37 21 95 5 14
P83 50 37 6 77 49 14 21 54 31 85 7 47 60 50 14 91 53 63 52 63 76 97 7 75 11 24 58 3 72 49 98 56 58 99 98 59 37 22 53 86 72 94 0 20 49 10 76 58 49 50 69 28 3 85 52 75 57 39 61 74 53 89 5 42 77 79 51 45 40 83 89 58 77 86 21 67 91 41 25 24 62 25 49 1 34 70 82 42 88 21 23 98 11 6 10 88 18 50 36 0
P84 91 76 10 43 36 25 32 99 37 59 58 55 41 42 19 44 3 98 92 20 66 9 29 96 40 20 12 86 46 86 33 36 29 40 64 15 49 60 2 38 69 80 6 77 35 56 9 24 62 47 93 8 48 7 20 4 7 72 25 59 91 30 21 89 22 89 99 76 47 9 37 82 71 72 43 0 14 39 61 0 91 4 98 50 80 59 51 98 37 39 78 61 88 64 12 39 10 93 87 24
P85 17 73 26 78 92 49 13 51 0 74 92 41 5 65 92 82 59 52 68 88 62 29 57 36 79 98 31 49 50 23 84 30 63 19 24 13 99 23 84 77 71 37 27 14 99 10 62 65 59 34 73 3 56 64 36 60 92 30 84 15 35 51 4 86 15 16 69 26 20 66 16 75 24 81 54 74 85 5 47 73 52 67 63 99 84 37 27 44 51 45 20 5 44 43 17 40 84 94 85 33
P86 81 17 3 38 14 64 57 82 7 54 46 35 56 25 52 54 46 93 57 90 19 59 27 34 88 39 31 51 39 3 72 60 2 10 65 3 24 67 42 63 74 35 8 50 44 82 38 85 42 57 16 45 46 71 0 34 34 87 0 18 58 60 96 16 14 59 9 82 68 69 67 21 75 55 86 61 54 86 67 31 82 4 71 1 25 57 96 22 66 98 48 59 25 56 7 25 93 54 65 88
P87 38 37 84 18 24 80 65 71 99 40 74 83 35 77 83 68 31 64 72 94 96 40 31 56 54 59 49 16 35 49 41 67 61 24 32 22 49 95 71 63 64 37 38 89 95 69 12 90 23 1 11 57 71 72 59 45 82 44 35 0 40 69 24 50 21 3 6 40 35 83 2 63 76 65 18 47 58 82 92 48 10 47 27 75 66 81 33 56 94 86 65 17 67 22 91 41 28 63 18 59
P88 89 44 65 75 98 55 6 57 67 45 24 78 30 39 34 14 65 14 52 69 86 7 27 11 9 2 79 34 42 42 99 23 26 85 97 39 26 80 84 93 92 6 72 40 44 28 89 22 72 61 16 25 99 27 24 96 51 79 67 83 26 90 2 24 84 80 34 18 55 45 92 4 70 60 64 80 59 13 46 55 73 64 78 41 59 21 25 44 89 6 30 55 53 69 95 88 77 36 12 20
P89 1 6 82 44 86 79 96 91 39 70 87 9 44 90 99 30 86 48 75 84 59 47 90 31 94 87 16 68 68 6 44 32 56 31 12 51 8 35 82 38 4 14 46 40 39 26 47 32 11 76 82 38 81 94 51 5 54 21 50 84 27 71 61 12 0 0 14 48 0 18 58 98 84 67 46 53 82 27 42 81 1 83 66 53 41 57 11 85 37 7 79 46 44 94 85 70 12 30 0 51
P90 5 43 30 40 88 29 12 56 2 10 6 75 49 7 8 3 34 74 98 7 15 94 96 6 94 2 38 82 56 19 64 7 34 83 51 93 86 51 72 73 91 8 40 17 48 32 17 58 8 82 91 24 64 75 47 31 19 67 31 64 41 6 45 34 33 27 34 96 39 80 15 39 51 2 1 62 85 76 85 56 78 78 21 4 32 14 69 64 76 75 23 71 90 90 10 70 93 88 88 18
P91 42 71 55 77 97 47 37 19 16 44 35 38 20 45 29 97 71 70 17 36 7 68 28 3 82 82 75 58 93 21 72 45 64 55 52 34 63 22 50 44 30 26 47 48 78 59 74 76 97 58 29 87 83 60 39 31 40 55 51 14 59 44 11 1 99 70 63 73 91 60 24 45 29 39 27 13 8 26 16 86 36 5 95 70 39 89 25 89 98 24 13 32 48 51 23 63 22 39 50 87
P92 68 29 17 56 69 39 38 73 25 43 68 21 49 1 25 44 29 36 3 25 48 85 32 88 69 46 2 82 86 5 1 94 87 58 78 12 12 15 54 36 61 30 31 8 18 62 88 49 62 39 58 11 54 19 11 27 42 12 42 97 95 40 91 35 65 79 96 91 10 30 73 52 91 60 51 29 78 16 88 81 72 64 0 72 16 48 94 79 35 0 76 2 1 39 7 88 48 16 47 44
P93 19 68 79 62 47 19 14 26 86 37 42 27 9 32 98 46 25 60 90 63 93 64 81 70 88 21 1 91 50 33 84 5 72 20 55 93 24 19 81 82 85 2 92 13 19 44 23 26 54 97 99 8 41 28 24 22 87 3 33 49 12 67 32 47 17 24 66 15 33 83 27 98 15 5 52 45 97 77 84 87 75 65 17 90 9 89 46 58 78 96 79 55 74 18 14 12 93 40 38 75
P94 43 74 98 15 25 97 88 76 66 35 21 22 47 66 80 8 69 21 68 33 92 56 27 33 71 66 16 4 71 62 87 55 45 3 16 30 8 15 91 17 26 56 13 59 99 94 1 72 14 93 11 87 89 55 15 21 66 65 43 48 96 18 8 63 82 83 97 62 86 0 63 1 78 74 53 6 45 24 19 86 19 65 12 32 54 21 49 86 45 32 21 60 15 59 80 49 42 56 4 85
P95 12 29 27 68 77 71 70 12 88 40 82 73 68 59 77 97 77 0 15 41 40 72 33 92 69 78 27 17 33 2 91 66 26 80 61 99 93 89 14 8 35 77 28 48 18 90 43 55 88 12 82 11 93 99 90 76 76 96 81 9 19 83 56 67 1 60 29 26 7 81 96 39 92 13 58 61 48 23 91 38 50 5 8 96 84 43 44 50 20 1 41 16 54 1 82 42 36 79 8 46
P96 8 39 71 37 16 59 16 95 29 32 76 52 26 70 74 22 16 58 44 74 98 98 4 16 14 29 82 25 23 86 29 6 34 31 96 79 1 64 21 1 21 68 55 16 12 30 93 35 34 10 85 77 84 3 79 39 16 29 88 86 23 86 82 50 53 9 49 87 52 44 85 17 95 0 62 8 31 7 4 83 67 95 84 49 83 19 6 75 59 89 39 18 83 91 64 29 10 23 59 58
P97 25 37 66 75 59 7 45 44 57 90 21 58 8 72 76 78 33 22 18 24 11 91 17 88 90 41 10 38 95 4 74 72 60 10 72 27 66 20 95 30 18 24 38 30 16 70 33 77 71 77 32 77 58 3 57 80 76 10 49 68 55 49 48 68 81 64 8 47 8 0 53 55 0 32 27 16 88 64 61 80 27 57 45 66 92 87 43 11 32 76 28 75 61 92 57 23 27 69 40 16
P98 99 48 42 17 70 65 77 67 92 50 95 28 20 51 89 51 89 97 71 28 32 39 45 24 15 42 21 93 16 77 31 56 14 82 37 79 29 58 72 90 77 35 40 91 69 83 56 12 2 36 67 44 48 30 81 89 19 91 63 90 22 16 3 72 41 91 36 33 68 65 40 45 97 31 22 81 99 68 2 60 49 67 93 68 68 9 3 45 20 95 78 80 21 96 24 59 76 83 19 85
P99 66 11 10 24 33 49 8 62 88 63 16 19 80 7 69 35 54 85 87 92 27 35 15 26 67 35 23 29 69 49 71 0 76 82 45 63 64 17 15 5 44 58 80 67 17 1 46 0 56 27 26 38 29 10 91 16 79 85 24 5 36 8 85 9 6 9 71 10 62 35 58 75 39 97 62 44 83 34 54 48 44 26 42 45 51 0 0 12 12 6 87 37 67 76 61 97 47 51 72 56
;

param Period_price := 
P0 2.053893299951886
P1 1.1639963213612508
P2 2.5497248625389686
P3 2.72242620589199
P4 1.0404008677736205
P5 1.6881084155616002
P6 2.6759641798222007
P7 1.896053812663686
P8 1.1326528466872487
P9 1.9633647849093112
P10 1.1586479090455395
P11 0.15142474940156714
P12 2.709396463756529
P13 2.77866095526981
P14 1.6984489953041937
P15 1.7891075504904603
P16 0.16429108918113777
P17 0.7620073732143557
P18 2.006266045684325
P19 2.5594799801817554
P20 0.37930093419840716
P21 0.729158125087662
P22 1.2499307428771194
P23 0.4266139066288718
P24 1.604250439397424
P25 0.9750565112515048
P26 0.8148849384284662
P27 1.5633133505783459
P28 0.14949479684693978
P29 0.9830927927786776
P30 0.6581069155555127
P31 2.109177052044164
P32 2.3092716023084825
P33 0.9849593777213129
P34 1.9381007522273146
P35 2.9928088885062274
P36 0.4149925744788586
P37 1.3192584490503574
P38 1.943140469614236
P39 1.6832186903235549
P40 1.0386884672500298
P41 0.2475755149924126
P42 0.7128300327748488
P43 2.6187682183771472
P44 2.660243574959349
P45 2.169396140618745
P46 1.7564541744912168
P47 2.733002251678772
P48 2.909583001100997
P49 2.1061611486910055
P50 1.7796918182881751
P51 2.0650414315010113
P52 1.8616193831765102
P53 2.2602580034121926
P54 1.8824474796078916
P55 2.6803720378057427
P56 2.8794061011930987
P57 0.6238957658869028
P58 0.286181383227332
P59 0.3800605782655273
P60 2.7141510637478987
P61 2.28084386316998
P62 0.00968210141323822
P63 0.3972455725076105
P64 1.2033400907030134
P65 1.0545139975147415
P66 2.852001342003442
P67 2.76129354836857
P68 0.7948902160744014
P69 0.6279134258335444
P70 2.2493614303894542
P71 1.7518796918412916
P72 2.7257959110326015
P73 0.6898840369648372
P74 0.7901982206295789
P75 1.5240159664907382
P76 1.7676775275920065
P77 2.2934841127081986
P78 1.2048236024259311
P79 0.09511633076688197
P80 1.800668885858657
P81 1.026376249228607
P82 0.642381355592852
P83 2.495371467834909
P84 1.434763208953076
P85 1.042801233854321
P86 2.3510726917760727
P87 1.4031739900744045
P88 0.19201867380743087
P89 2.297091127211816
P90 0.6963881629523055
P91 1.4822690360802298
P92 1.7869254293806256
P93 1.8894438737002437
P94 2.622398465358655
P95 0.7549084724994118
P96 0.31580362218158353
P97 1.1488357031117689
P98 2.793409949716927
P99 0.941715488958543
;

param Period_minutes :=
P0 6470
P1 5704
P2 2356
P3 1337
P4 654
P5 2970
P6 1321
P7 7093
P8 4014
P9 272
P10 7611
P11 7041
P12 1181
P13 939
P14 7826
P15 6539
P16 87
P17 2845
P18 8593
P19 9675
P20 1214
P21 7715
P22 1446
P23 4050
P24 9598
P25 8428
P26 6392
P27 8381
P28 5317
P29 1077
P30 2067
P31 2629
P32 9421
P33 1313
P34 7939
P35 6104
P36 5949
P37 456
P38 8435
P39 5379
P40 4177
P41 404
P42 4408
P43 689
P44 169
P45 1964
P46 823
P47 2327
P48 4166
P49 5140
P50 1916
P51 4176
P52 6295
P53 3556
P54 7885
P55 5485
P56 5263
P57 854
P58 5687
P59 2295
P60 4011
P61 6021
P62 580
P63 3474
P64 9402
P65 7638
P66 8616
P67 8136
P68 7634
P69 9342
P70 7902
P71 6477
P72 2949
P73 1451
P74 6112
P75 8625
P76 825
P77 5506
P78 9962
P79 3680
P80 1358
P81 4128
P82 9145
P83 6240
P84 311
P85 1520
P86 6327
P87 8631
P88 7269
P89 8607
P90 7180
P91 383
P92 5037
P93 2300
P94 2362
P95 9793
P96 3487
P97 3633
P98 8708
P99 4340
;

